1,ability,[名]能力、才能 
502,likely,[形]ありそうな、見込みのある 
503,limit,[名]制限、限度 
504,load,[名]積荷 
505,local,[形]地方の 
506,lock,[動]鍵をする 
507,locker,[名]ロッカー 
508,lonely,[形]寂しい、孤独な 
509,lot,[名]くじ 
510,loud,[形]大声で 
511,lovely,[形]美しい、すばらしい 
512,luck,[名]つき、運 
513,mad,[形]怒った、気が狂った 
514,magic,[名]手品、魔法 
515,main,[形]主な 
516,maker,[名]製造業者 
517,male,[名]男性 
518,mama,[名]ママ 
519,manage,[動]管理する 
520,manager,[名]管理職、管理者 
521,mankind,[名]人類 
522,manner,[名]行儀、マナー 
523,mark,[名]しるし、跡 
524,married,[形]結婚している 
525,mass,[名]集まり、多数・量 
526,match,[名]試合 
527,mate,"[名]仲間, 相棒 "
528,material,[名]材料、資材 
529,mathematics,[名]数学 
530,maybe,[副]もしかすると、多分 
531,meaning,[名]意味 
532,measure,[動]測定する 
533,medal,[名]メダル 
534,medical,[形]医学の 
535,medicine,[名]医学、薬 
536,melon,[名]メロン 
537,melt,[動]溶ける、溶解する 
538,mention,[動]言及する 
539,menu,[名]献立 
540,merry,[形]陽気な 
541,message,[名]メッセージ 
542,metal,[名]金属、金属製品 
543,method,[名]方法 
544,might,[助]～かもしれない 
545,mild,[形]軽度の、穏やかな 
546,millimeter,[名]ミリメートル 
547,million,[名]100万 
548,mix,[動]混ぜる 
549,model,[名]モデル、型 
550,modern,[形]現代的な 
551,moment,[名]瞬間、（特定の）時 
552,monster,[名]怪物 
553,monthly,[形]毎月の 
554,mood,[名]機嫌、（場所を漂う）空気 
555,mosquito,[名]蚊 
556,motor,[名]発動機、モーター 
557,movement,[名]動き、運動 
558,mud,[名]泥、ぬかるみ 
559,murder,[名]殺人、殺人事件 
560,musical,[名]ミュージカル 
561,myself,[代]自分自身 
562,mystery,[名]謎、神秘 
563,nation,[名]国家、国民 
564,national,[形]国民の 
565,native,[形]出生地の、土着の 
566,naturally,[副]自然に、生まれつき 
567,nature,[名]自然 
568,navy,[名]海軍 
569,nearly,[副]もう少しで 
570,neat,[形]さっぱりした 
571,necklace,[名]ネックレス 
572,needle,[名]針、注射 
573,neither,[形]どちらも…ない 
574,nephew,[名]甥 
575,nervous,[形]心配な、緊張した 
576,nest,[名]巣 
577,net,[名]網 
578,niece,[名]姪 
579,nineteenth,[名]19番目、19日 
580,ninetieth,[名]90番目 
581,ninth,"[名]9番目, 9日 "
582,noble,[形]高貴な、すばらしい 
583,nod,[動]うなずく 
584,noisy,[形]騒々しい、うるさい 
585,nor,[接]…もまた…ない 
586,normal,[形]普通の、標準の 
587,notice,[名]通知 
588,nowhere,[副]どこにも 
589,nut,[名]木の実 
590,object,[名]物体、物 
591,occasion,[名]機会、行事 
592,ocean,"[名]大洋, 海 "
593,offer,[動]提供する 
594,officer,[名]将校、警官 
595,official,[形]公の、職務の 
596,oneself,[代]自分自身で 
597,onion,[名]タマネギ 
598,opera,[名]オペラ 
599,opinion,[名]意見 
600,opposite,[形]反対の 
601,ought,[助]～すべきである 
602,ourselves,[代]われわれ自身 
603,oven,"[名]オーブン, かまど "
604,owe,[動]借りている 
605,own,[形]私自身の 
606,owner,[名]所有者 
607,pack,[動]荷造りする 
608,package,[名]小包 
609,pain,[名]痛み 
610,painful,"[形]痛い, 苦しい "
611,painter,[名]画家 
612,painting,[名]絵、絵画 
613,pajamas,[名]パジャマ 
614,palace,[名]宮殿 
615,pan,[名]平鍋 
616,panda,[名]パンダ 
617,papa,[名]パパ 
618,parade,[名]パレード 
619,pardon,[動]許す 
620,particular,[形]特別な 
621,partly,[副]部分的に 
622,passage,[名]一節、引用された部分 
623,passenger,[名]乗客 
624,passport,[名]パスポート 
625,path,[名]小道、細道 
626,patient,[名]患者 
627,pattern,[名]模様、様式 
628,pause,[名]休止 
629,pea,"[名]エンドウ, エンドウ豆 "
630,peace,[名]平和、平穏 
631,peaceful,[形]平和な 
632,peach,[名]モモ 
633,peak,[名]山頂、頂点 
634,peanut,[名]ピーナッツ 
635,pearl,[名]真珠 
636,pepper,[名]コショウ 
637,perfect,[形]完全な、完璧な 
638,perform,[動]行う、演じる 
639,period,[名]期間 
640,permit,[動]許可する 
641,personal,[形]個人の、私的な 
642,photographer,[名]カメラマン 
643,pie,[名]パイ 
644,pillow,"[名]枕, まくら状の物 "
645,pin,[動]ピンで留める 
646,pineapple,[名]パイナップル 
647,pizza,[名]ピザ 
648,plain,[名]平原、平野 
649,planet,[名]惑星 
650,plastic,[名]プラスチック 
651,plate,[名]皿、一皿 
652,platform,[名]（駅の）ホーム 
653,player,[名]選手、競技者 
654,pleasant,[形]心地よい 
655,pleased,[形]喜んだ、嬉しい 
656,pleasure,[名]喜び、楽しみ 
657,plenty,[名]たくさんのもの 
658,poem,[名]詩、韻文 
659,poet,[名]詩人 
660,poison,[名]毒 
661,pole,[名]棒、さお 
662,policy,[名]政策、方針 
663,polish,[動]みがく 
664,polite,[形]礼儀正しい 
665,pond,[名]池 
666,port,[名]港 
667,position,[名]場所、地位 
668,positive,[形]肯定的な、賛成の 
669,possibility,[名]可能性 
670,possible,[形]可能性のある 
671,pour,[動]そそぐ 
672,powder,[名]粉、粉末 
673,powerful,[形]強い、強力な 
674,practical,[形]実用的な 
675,praise,[動]ほめる 
676,pray,[動]祈る、懇願する 
677,precious,[名]貴重な、高価な 
678,prefer,[動]好む 
679,prepare,[動]用意する、準備する 
680,president,[名]社長、大統領 
681,press,[動]押す 
682,prevent,[動]防ぐ、阻止する 
683,pride,[名]誇り 
684,priest,[名]聖職者 
685,prince,[名]王子 
686,princess,[名]王女 
687,print,[動]印刷する 
688,prison,[名]刑務所、拘置所 
689,prisoner,[名]囚人、捕虜 
690,private,[形]私的な、内密に 
691,prize,[名]賞、賞品 
692,probably,[副]多分、おそらく 
693,problem,[名]問題 
694,process,[名]過程 
695,produce,[動]産出する、生産する 
696,product,[名]製品 
697,professional,[形]職業の、専門の 
698,professor,[名]教授 
699,profit,[名]利益 
700,program,[名]プログラム 
701,progress,[名]進行、前進 
702,proof,[名]証拠、証拠品 
703,proper,[形]正式な、適切な 
704,propose,[動]提案する、申し出る 
705,protect,[動]保護する、守る 
706,protection,[名]保護、防護 
707,prove,[動]証明する 
708,provide,[動]提供する、供給する 
709,public,[形]公共の 
710,publish,[動]出版する 
711,punish,[動]罰する 
712,pupil,[名]生徒、児童 
713,pure,[形]純粋な 
714,purple,"[名]紫色, 深紅色 "
715,purpose,[名]目的、用途 
716,purse,[名]財布 
717,puzzle,[動]悩ます、困らせる 
718,quietly,[副]静かに 
719,quite,[副]かなり、まったく 
720,quiz,[名]クイズ 
721,racket,[名]ラケット 
722,rail,[名]鉄道 
723,railroad,[名]鉄道、鉄道会社 
724,railway,[名]鉄道 
725,rainbow,[名]虹 
726,raise,[動]持ち上げる 
727,rank,[名]階級、地位 
728,rapid,[形]速い，急な 
729,rat,[名]（ドブ）ネズミ 
730,rate,[名]割合、利率 
731,rather,[副]～というよりむしろ 
732,raw,[形]生の 
733,reader,[名]読者 
734,realize,[動]気づく 
735,reason,[名]理由、根拠 
736,reasonable,[形]合理的な 
737,recently,[副]最近は、ついこの間 
738,record,[動]記録する 
739,recover,[動]回復する、取り戻す 
740,regard,[動]みなす、考える 
741,regular,[形]規則正しい 
742,remain,[動]残る 
743,remove,[動]取り除く 
744,repair,[動]修理する 
745,repeat,[動]繰り返す 
746,reply,[動]返事をする 
747,report,[動]報告する 
748,reporter,[名]報道記者 
749,request,[動]頼む、要請する 
750,reserve,[動]残しておく 
751,respect,[動]尊敬する 
752,responsible,[形]責任感のある、責任がある 
753,rest,[名]休息、休養 
754,result,[名]結果 
755,ribbon,"[名]リボン, 飾りひも "
756,role,[名]任務、役割 
757,roll,[動]転がる 
758,root,[名]根、根源 
759,rough,[形]荒い、粗野な 
760,route,[名]道順、ルート 
761,row,[名]並び、列 
762,royal,[形]王室の、王の 
763,ruler,[名]定規、支配者 
764,rumor,[名]噂 
765,runner,[名]走者 
766,rush,[動]急いで行動する 
767,safety,[名]安全 
768,sail,[名]帆、帆船 
769,sailing,[名]航海 
770,sailor,[名]船員 
771,salary,[名]給料 
772,sauce,[名]ソース 
773,saying,[名]言う事、発言 
774,schoolboy,[名]男子生徒 
775,schoolgirl,[名]女子生徒 
776,scientific,[形]科学の、科学的な 
777,scientist,"[名]科学者, 自然科学者 "
778,score,[名]得点、点数 
779,scream,[動]叫ぶ 
780,secretary,[名]秘書、長官 
781,seller,[名]売り手、販売人 
782,sense,[名]感覚、センス 
783,sentence,[名]文 
784,separate,[形]別々の、異なる 
785,serious,[形]本気である、重大な 
786,servant,[名]使用人、召使 
787,serve,[動]仕える、奉仕する 
788,service,[名]奉仕、サービス 
789,seventeenth,[名]17番目、17日 
790,seventh,"[名]7番目, 7日 "
791,seventieth,[名]70番目 
792,sex,[名]性、性別 
793,shade,[名]陰、日陰 
794,shadow,[名]影 
795,shampoo,[名]シャンプー 
796,share,[名]分担、割り当て 
797,sheet,[名]シーツ 
798,shock,[名]衝撃、ショック 
799,shoot,[動]放つ、射る 
800,shore,"[名]岸, 海岸 "
801,shot,[名]発射、発砲 
802,shout,[動]叫ぶ、大声を出す 
803,shrimp,[名]エビ、小エビ 
804,sight,[名]視力、景観 
805,signal,[名]信号 
806,silence,[名]沈黙、静寂 
807,silk,"[名]絹, 絹布, 絹織物 "
808,silly,[形]愚かな、馬鹿げた 
809,similar,[形]似ている、類似した 
810,single,[形]一つの、1人の 
811,sink,[動]沈む、沈没する 
812,sir,[名]お客さん、閣下 
813,sixteenth,[名]16番目、16日 
814,sixth,"[名]6番目, 6日 "
815,sixtieth,[名]60番目 
816,skate,[名]スケート 
817,skating,[名]スケート 
818,skirt,"[名]スカート, すそ "
819,slide,[動]滑る、滑走する 
820,slip,[動]滑る、ずり落ちる 
821,smooth,[形]滑らかな 
822,social,[形]社会の 
823,society,[名]社会 
824,sock,[名]靴下 
825,sofa,[名]ソファ 
826,soldier,[名]兵士 
827,solid,[形]固体の 
828,solve,[動]解決する、解く 
829,somewhere,[副]どこかに 
830,sort,[名]種類、タイプ 
831,spaghetti,[名]スパゲティ 
832,spare,[動]惜しんで使わない 
833,speaking,"[名]話すこと, 談話 "
834,speech,[名]演説、スピーチ 
835,spell,[動]綴る 
836,spelling,"[名]つづること, 綴字法 "
837,spider,[名]クモ 
838,spirit,[名]精神 
839,spoken,[形]話す、言う 
840,spot,[名]（斑）点、しみ 
841,spread,[動]広げる 
842,stage,[名]舞台、ステージ 
843,stair,[名]階段 
844,standard,[名]基準、標準 
845,state,[名]状態、様子 
846,steak,[名]ステーキ 
847,steal,[動]盗む 
848,steam,"[名]蒸気, スチーム "
849,steel,[名]鋼鉄、鋼鉄産業 
850,stereo,[名]ステレオ 
851,stick,[名]棒、つえ 
852,stomach,[名]胃、腹部、腹 
853,storm,"[名]嵐, 豪雨 "
854,stranger,[名]見知らぬ人 
855,straw,"[名]麦わら, わらでできた "
856,strawberry,[名]イチゴ 
857,stream,[名]小川、流れ 
858,strength,[名]力、強さ 
859,stretch,[動]引き伸ばす 
860,strike,[動]打つ 
861,struggle,[動]もがく、努力する 
862,stuff,[名]もの、材料 
863,stupid,[形]ばかな 
864,style,[名]流儀、様式 
865,subject,[名]話題、教科 
866,succeed,[動]成功する 
867,success,[名]成功 
868,successful,[形]成功した 
869,sudden,[形]突然の 
870,suffer,[動]苦しむ 
871,suggest,[動]提案する、勧める 
872,suitcase,[名]スーツケース 
873,Sunday,[名]日曜日 
874,sunlight,[名]日光 
875,sunset,[名]夕暮れ、夕日 
876,sunshine,[名]日光 
877,super,[形]極上の、すばらしい 
878,supper,[名]夕食 
879,support,[動]支える 
880,surely,[副]確かに、本当に 
881,surprised,[形]驚いた 
882,swallow,[動]飲み込む 
883,swan,[名]白鳥 
884,sweat,[名]汗、発汗 
885,sweater,[名]セーター 
886,swing,[動]左右に揺れる 
887,symbol,[名]象徴、シンボル 
888,system,[名]システム、制度 
889,tail,[名]尻尾 
890,tax,[名]税金 
891,tear,[名]涙 
892,teen,[名]ティーンエージャー 
893,teenage,[形]10代の 
894,teenager,[名]10代の少年 
895,temple,[名]寺 
896,tenth,[名]１０日、１０番目 
897,term,[名]期間、学期 
898,terrible,[形]ひどい、恐ろしい 
899,text,[名]文言、本文 
900,theater,[名]劇場、映画館 
901,themselves,[代]彼ら自身 
902,thief,[名]泥棒 
903,thinking,[名]思考 
904,thirsty,[形]のどが渇いた 
905,thirteenth,"[名]13番目, 13日 "
906,thirtieth,"[名]30番目, 30日 "
907,thought,[名]考え、思考 
908,throat,[名]喉 
909,thumb,[名]親指 
910,tight,[形]きつい、堅い 
911,tiny,[形]小さい 
912,tip,[名]先端 
913,tire,[動]疲れさせる 
914,title,[名]表題、タイトル 
915,tobacco,[名]タバコ 
916,ton,[名]トン 
917,tool,[名]工具、道具 
918,toothbrush,[名]歯ブラシ 
919,toothpaste,[名]練り歯みがき 
920,topic,[名]話題、論題 
921,total,[形]合計の 
922,tour,[名]周遊、見学 
923,tourist,[名]観光客 
924,track,[名]跡、小道 
925,trade,[名]貿易 
926,traffic,[名]交通 
927,training,[名]トレーニング、研修 
928,trick,[名]策略、ぺてん 
929,truck,[名]トラック 
930,trumpet,[名]トランペット 
931,trust,[動]信頼する、信用する 
932,truth,[名]真実、事実 
933,tube,[名]管 
934,tulip,[名]チューリップ 
935,tummy,[名]おなか 
936,turkey,[名]七面鳥、七面鳥の肉 
937,twelfth,[名]１２番目、１２日 
938,twentieth,[名]20番目、20日 
939,twice,[副]２倍、２度 
940,twin,[名]双子 
941,unable,[形]できない 
942,understanding,[名]理解 
943,underwear,[名]下着 
944,unhappy,[形]不幸な 
945,uniform,[形]一定の、一様な 
946,university,[名]大学 
947,unless,[接]もし～でなければ 
948,upper,[形]上の 
949,upstairs,[副]二階へ 
950,used,[形]慣れて 
951,valley,[名]谷、谷間 
952,valuable,[形]高価な、貴重な 
953,value,[名]価値、真価 
954,view,[名]視界、視野 
955,violent,[形]暴力的な 
956,violet,[名]スミレ 
957,vocabulary,[名]語彙 
958,volleyball,[名]バレーボール 
959,vote,[動]投票する 
960,waiter,[名]ウェイター 
961,waitress,[名]ウェイトレス 
962,walker,[名]歩く人 
963,warn,[動]警告する、注意する 
964,warning,[名]警告、注意 
965,waste,[動]浪費する 
966,wealth,[名]富、豊富 
967,weather,[名]天気 
968,wedding,[名]結婚式 
969,weekly,[形]週刊の 
970,weigh,[動]重さを量る 
971,weight,[名]重量、体重 
972,western,[形]西の、西洋の 
973,wheel,[名]車輪 
974,whether,[接]～かどうか 
975,whiskey,[名]ウィスキー 
976,whole,[形]全部の 
977,willing,[形]快くする 
978,win,[動]勝つ 
979,wing,[名]翼、羽 
980,wipe,[動]拭く 
981,wire,"[名]針金, 電線 "
982,wish,[動]願う 
983,within,[前]～の範囲内で 
984,wolf,[名]オオカミ 
985,wonder,[動]驚く、不思議に思う 
986,wooden,[形]木造の 
987,wool,[名]羊毛 
988,worker,[名]労働者 
989,worried,[形]心配している、困った 
990,worse,[形]いっそう悪い 
991,worth,[形]価値がある 
992,writer,[名]作家、作者 
993,writing,[名]書くこと、執筆 
994,yeah,[副]はい 
995,yet,[副]まだ～でない 
996,yourself,[代]あなた自身 
997,yourselves,[代]あなたたち自身 
998,youth,[名]若さ、若い人 
999,zero,[名]ゼロ 
1000,march,[名]行進、行進曲、マーチ 
